id,full_name,first_name_x,last_name_x,is_active,person_id,first_name_y,last_name_y,school,country,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_city,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,edad,años_jugando,undrafted
200809,Chris Quinn,Chris,Quinn,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77893,Brian Quinnett,Brian,Quinnett,0,77893.0,Brian,Quinnett,Washington State,USA,6-8,235.0,3.0,23,Guard,Inactive,1610612752.0,Knicks,New York,1989.0,1991.0,N,Y,Y,1989,2,50,N,59.0,2.0,0
1631311,Lester Quinones,Lester,Quinones,1,1631311.0,Lester,Quinones,Memphis,USA,6-4,208.0,1.0,25,Guard,Active,1610612744.0,Warriors,Golden State,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,24.0,1.0,0
1628397,Ivan Rabb,Ivan,Rabb,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77894,Luke Rackley,Luke,Rackley,0,77894.0,Luke,Rackley,Xavier,USA,6-10,220.0,5.0,42,Center,Inactive,1610612739.0,Cavaliers,Cleveland,1969.0,1973.0,N,Y,Y,1969,3,37,N,79.0,4.0,0
77895,Howie Rader,Howie,Rader,0,77895.0,Howie,Rader,Long Island-Brooklyn,USA,6-1,190.0,1.0,,Guard,Inactive,1610610024.0,Bullets,Baltimore,1948.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,104.0,0.0,0
77896,Mark Radford,Mark,Radford,0,77896.0,Mark,Radford,Oregon State,USA,6-4,190.0,2.0,30,Guard,Inactive,1610612760.0,SuperSonics,Seattle,1981.0,1982.0,N,Y,Y,1981,3,53,N,66.0,1.0,0
77897,Wayne Radford,Wayne,Radford,0,77897.0,Wayne,Radford,Indiana,USA,6-3,205.0,1.0,21,Guard,Inactive,1610612754.0,Pacers,Indiana,1978.0,1978.0,N,Y,Y,1978,2,27,N,69.0,0.0,0
129,Dino Radja,Dino,Radja,0,129.0,Dino,Radja,Virtus Roma,Croatia,6-11,225.0,4.0,,Center,Inactive,0.0,,,1993.0,1996.0,N,Y,Y,1989,2,40,N,58.0,3.0,0
2209,Vladimir Radmanovic,Vladimir,Radmanovic,0,2209.0,Vladimir,Radmanovic,FMP,Serbia,6-10,235.0,13.0,77,Forward,Inactive,1610612760.0,SuperSonics,Seattle,2001.0,2012.0,N,Y,Y,2001,1,12,N,44.0,11.0,0
1893,Aleksandar Radojevic,Aleksandar,Radojevic,0,1893.0,Aleksandar,Radojevic,Buducnost,Bosnia and Herzegovina,7-3,250.0,2.0,,Center,Inactive,0.0,,,1999.0,2004.0,N,Y,Y,1999,1,12,N,49.0,5.0,0
77899,Frank Radovich,Frank,Radovich,0,77899.0,Frank,Radovich,Indiana,USA,6-8,235.0,1.0,9,Forward,Inactive,1610612744.0,Warriors,Philadelphia,1961.0,1961.0,N,Y,Y,1960,2,14,N,87.0,0.0,0
77900,Moe Radovich,Moe,Radovich,0,77900.0,Moe,Radovich,Wyoming,USA,6-0,160.0,1.0,4,Guard,Inactive,1610612744.0,Warriors,Philadelphia,1952.0,1952.0,N,Y,Y,1952,,,N,96.0,0.0,0
203545,Miroslav Raduljica,Miroslav,Raduljica,0,203545.0,Miroslav,Raduljica,Efes Pilsen,Serbia,7-0,250.0,2.0,,Center,Inactive,0.0,,,2013.0,2014.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,37.0,1.0,0
77901,Ray Radziszewski,Ray,Radziszewski,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77902,Ray Ragelis,Ray,Ragelis,0,77902.0,Ray,Ragelis,Northwestern,USA,6-4,205.0,1.0,18,Forward,Inactive,1610612758.0,Royals,Rochester,1951.0,1951.0,N,Y,Y,1951,2,17,N,96.0,0.0,0
77903,Sherwin Raiken,Sherwin,Raiken,0,77903.0,Sherwin,Raiken,Villanova,USA,6-2,185.0,1.0,5,Guard,Inactive,1610612752.0,Knicks,New York,1952.0,1952.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,97.0,0.0,0
77904,Ed Rains,Ed,Rains,0,77904.0,Ed,Rains,South Alabama,USA,6-7,190.0,2.0,15,Forward,Inactive,1610612759.0,Spurs,San Antonio,1981.0,1982.0,N,Y,Y,1981,2,30,N,68.0,1.0,0
2080,Igor Rakocevic,Igor,Rakocevic,0,2080.0,Igor,Rakocevic,Buducnost,Serbia,6-2,184.0,2.0,36,Guard,Inactive,1610612750.0,Timberwolves,Minnesota,2002.0,2002.0,N,Y,Y,2000,2,51,N,47.0,0.0,0
77905,Kurt Rambis,Kurt,Rambis,0,77905.0,Kurt,Rambis,Santa Clara,USA,6-8,213.0,14.0,18,Forward,Inactive,1610612747.0,Lakers,Los Angeles,1981.0,1994.0,N,Y,Y,1980,3,58,N,67.0,13.0,0
2762,Peter John Ramos,Peter John,Ramos,0,2762.0,Peter John,Ramos,Caguas,Puerto Rico,7-3,275.0,2.0,,Center,Inactive,0.0,,,2004.0,2004.0,Y,Y,Y,2004,2,32,N,40.0,0.0,0
77906,Cal Ramsey,Cal,Ramsey,0,77906.0,Cal,Ramsey,New York University,USA,6-4,200.0,2.0,3,Forward,Inactive,1610612752.0,Knicks,New York,1959.0,1960.0,N,Y,Y,1959,2,13,N,88.0,1.0,0
77907,Frank Ramsey,Frank,Ramsey,0,77907.0,Frank,Ramsey,Kentucky,USA,6-3,190.0,9.0,23,Forward,Inactive,1610612738.0,Celtics,Boston,1954.0,1963.0,N,Y,Y,1953,1,5,N,94.0,9.0,0
1630186,Jahmi'us Ramsey,Jahmi'us,Ramsey,0,1630186.0,Jahmi'us,Ramsey,Texas Tech,USA,6-3,190.0,3.0,,Guard,Inactive,0.0,,,2020.0,2021.0,Y,Y,Y,2020,2,43,N,24.0,1.0,0
77908,Ray Ramsey,Ray,Ramsey,0,77908.0,Ray,Ramsey,Bradley,USA,6-2,165.0,1.0,,Guard,Inactive,1610610024.0,Bullets,Baltimore,1948.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,104.0,0.0,0
1821,Mark Randall,Mark,Randall,0,1821.0,Mark,Randall,Kansas,USA,6-8,235.0,4.0,42,Forward,Inactive,1610612750.0,Timberwolves,Minnesota,1991.0,1994.0,N,Y,Y,1991,1,26,N,58.0,3.0,0
1626184,Chasson Randle,Chasson,Randle,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
203944,Julius Randle,Julius,Randle,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
201576,Anthony Randolph,Anthony,Randolph,0,201576.0,Anthony,Randolph,Louisiana State,USA,,,6.0,,,Inactive,0.0,,,2008.0,2016.0,N,Y,Y,2008,1,14,N,36.0,8.0,0
101183,Shavlik Randolph,Shavlik,Randolph,0,101183.0,Shavlik,Randolph,Duke,USA,6-10,236.0,8.0,,Forward,Inactive,0.0,,,2005.0,2014.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,41.0,9.0,0
2216,Zach Randolph,Zach,Randolph,0,2216.0,Zach,Randolph,Michigan State,USA,6-9,250.0,18.0,50,Forward,Inactive,1610612763.0,Grizzlies,Memphis,2001.0,2017.0,N,Y,Y,2001,1,19,N,44.0,16.0,0
77910,Wally Rank,Wally,Rank,0,77910.0,Wally,Rank,San Jose State,USA,6-6,220.0,1.0,30,Forward,Inactive,1610612746.0,Clippers,San Diego,1980.0,1980.0,N,Y,Y,1980,5,99,N,67.0,0.0,0
77911,Kelvin Ransey,Kelvin,Ransey,0,77911.0,Kelvin,Ransey,Ohio State,USA,6-2,170.0,6.0,14,Guard,Inactive,1610612751.0,Nets,New Jersey,1980.0,1985.0,N,Y,Y,1980,1,4,N,67.0,5.0,0
77912,Sam Ranzino,Sam,Ranzino,0,77912.0,Sam,Ranzino,North Carolina State,USA,6-1,185.0,1.0,3,Guard,Inactive,1610612758.0,Royals,Rochester,1951.0,1951.0,N,Y,Y,1951,1,8,N,98.0,0.0,0
78656,Blair Rasmussen,Blair,Rasmussen,0,78656.0,Blair,Rasmussen,Oregon,USA,6-4,172.0,8.0,41,Forward,Inactive,1610612743.0,Nuggets,Denver,1985.0,1992.0,N,Y,Y,1985,1,15,N,62.0,7.0,0
1628504,Xavier Rathan-Mayes,Xavier,Rathan-Mayes,0,1628504.0,Xavier,Rathan-Mayes,Florida State,Canada,6-4,208.0,1.0,,Guard,Inactive,0.0,,,2017.0,2017.0,Y,Y,Y,2017,,,N,31.0,0.0,0
77913,George Ratkovicz,George,Ratkovicz,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77914,Ed Ratleff,Ed,Ratleff,0,77914.0,Ed,Ratleff,Long Beach State,USA,6-6,195.0,5.0,42,Guard,Inactive,1610612745.0,Rockets,Houston,1973.0,1977.0,N,Y,Y,1973,1,6,N,75.0,4.0,0
77915,Mike Ratliff,Mike,Ratliff,0,77915.0,Mike,Ratliff,Wisconsin-Eau Claire,USA,6-10,230.0,2.0,43,Center,Inactive,1610612758.0,Kings,Kansas City-Omaha,1972.0,1973.0,N,Y,Y,1972,2,28,N,74.0,1.0,0
689,Theo Ratliff,Theo,Ratliff,0,689.0,Theo,Ratliff,Wyoming,USA,6-10,235.0,17.0,50,Center,Inactive,1610612755.0,76ers,Philadelphia,1995.0,2010.0,N,Y,Y,1995,1,18,N,52.0,15.0,0
202360,Andy Rautins,Andy,Rautins,0,202360.0,Andy,Rautins,Syracuse,USA,6-4,190.0,2.0,11,Guard,Inactive,1610612752.0,Knicks,New York,2010.0,2010.0,Y,Y,Y,2010,2,38,N,38.0,0.0,0
77916,Leo Rautins,Leo,Rautins,0,77916.0,Leo,Rautins,Syracuse,USA,6-8,215.0,2.0,7,Forward,Inactive,1610612755.0,76ers,Philadelphia,1983.0,1984.0,N,Y,Y,1983,1,17,N,65.0,1.0,0
200810,Allan Ray,Allan,Ray,0,200810.0,Allan,Ray,Villanova,USA,,,1.0,,,Inactive,0.0,,,2006.0,2007.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,41.0,1.0,0
77917,Clifford Ray,Clifford,Ray,0,77917.0,Clifford,Ray,Oklahoma,USA,6-9,230.0,10.0,44,Center,Inactive,1610612744.0,Warriors,Golden State,1971.0,1980.0,N,Y,Y,1971,3,40,N,76.0,9.0,0
77918,Don Ray,Don,Ray,0,77918.0,Don,Ray,Western Kentucky,USA,6-5,190.0,1.0,96,Forward,Inactive,1610612737.0,Blackhawks,Tri-Cities,1949.0,1949.0,N,Y,Y,1948,1,11,N,104.0,0.0,0
77920,Jamesearl Ray,Jamesearl,Ray,0,77920.0,Jamesearl,Ray,Jacksonville,USA,6-8,215.0,3.0,43,Forward,Inactive,1610612743.0,Nuggets,Denver,1980.0,1982.0,N,Y,Y,1980,1,5,N,68.0,2.0,0
77919,Jim Ray,Jim,Ray,0,77919.0,Jim,Ray,Toledo,USA,6-0,180.0,2.0,3,Guard,Inactive,1610612755.0,Nationals,Syracuse,1956.0,1959.0,N,Y,Y,1956,,,N,91.0,3.0,0
77921,Craig Raymond,Craig,Raymond,0,77921.0,Craig,Raymond,Brigham Young,USA,6-11,235.0,1.0,20,Center,Inactive,1610612755.0,76ers,Philadelphia,1968.0,1968.0,N,Y,Y,1967,1,12,N,80.0,0.0,0
77922,Connie Rea,Connie,Rea,0,77922.0,Connie,Rea,Centenary-Louisiana,USA,6-3,175.0,1.0,,Guard,Inactive,1610610024.0,Bullets,Baltimore,1953.0,1953.0,N,Y,Y,1953,,,N,90.0,0.0,0
1630559,Austin Reaves,Austin,Reaves,1,1630559.0,Austin,Reaves,Oklahoma,USA,6-5,197.0,2.0,15,Guard,Active,1610612747.0,Lakers,Los Angeles,2021.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,27.0,2.0,0
77923,Joe Reaves,Joe,Reaves,0,77923.0,Joe,Reaves,Bethel,USA,6-5,210.0,1.0,24,Forward,Inactive,1610612756.0,Suns,Phoenix,1973.0,1973.0,N,Y,Y,1973,3,42,N,75.0,0.0,0
1629729,Josh Reaves,Josh,Reaves,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
1442,Zeljko Rebraca,Zeljko,Rebraca,0,1442.0,Zeljko,Rebraca,Panathinaikos,Serbia,7-0,265.0,6.0,11,Center,Inactive,1610612765.0,Pistons,Detroit,2001.0,2005.0,N,Y,Y,1994,2,54,N,53.0,4.0,0
695,Eldridge Recasner,Eldridge,Recasner,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2072,Michael Redd,Michael,Redd,0,2072.0,Michael,Redd,Ohio State,USA,6-6,215.0,13.0,22,Guard,Inactive,1610612749.0,Bucks,Milwaukee,2000.0,2011.0,N,Y,Y,2000,2,43,N,46.0,11.0,0
1629629,Cam Reddish,Cam,Reddish,1,1629629.0,Cam,Reddish,Duke,USA,6-7,217.0,4.0,5,Forward-Guard,Active,1610612757.0,Trail Blazers,Portland,2019.0,2023.0,N,Y,Y,2019,1,10,N,26.0,4.0,0
77925,Frank Reddout,Frank,Reddout,0,77925.0,Frank,Reddout,Syracuse,USA,6-5,195.0,1.0,21,Forward,Inactive,1610612758.0,Royals,Rochester,1953.0,1953.0,N,Y,Y,1953,,,N,120.0,0.0,0
200755,JJ Redick,JJ,Redick,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77926,Marlon Redmond,Marlon,Redmond,0,77926.0,Marlon,Redmond,San Francisco,USA,6-6,188.0,2.0,4,Guard,Inactive,1610612758.0,Kings,Kansas City,1978.0,1979.0,N,Y,Y,1977,3,60,N,70.0,1.0,0
1628432,Davon Reed,Davon,Reed,1,1628432.0,Davon,Reed,Miami,USA,6-5,206.0,4.0,,Guard,Inactive,0.0,,,2017.0,2022.0,Y,Y,Y,2017,2,32,N,30.0,5.0,0
77927,Hub Reed,Hub,Reed,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2770,Justin Reed,Justin,Reed,0,2770.0,Justin,Reed,Mississippi,USA,6-8,240.0,4.0,,Forward,Inactive,0.0,,,2004.0,2006.0,Y,Y,Y,2004,2,40,N,43.0,2.0,0
1630194,Paul Reed,Paul,Reed,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
77928,Ron Reed,Ron,Reed,0,77928.0,Ron,Reed,Notre Dame,USA,6-5,205.0,2.0,20,Forward,Inactive,1610612765.0,Pistons,Detroit,1965.0,1966.0,N,Y,Y,1965,3,20,N,83.0,1.0,0
203186,Willie Reed,Willie,Reed,0,203186.0,Willie,Reed,St. Louis,USA,6-11,245.0,3.0,,Center,Inactive,0.0,,,2012.0,2017.0,Y,Y,Y,2011,0,0,N,35.0,5.0,0
77929,Willis Reed,Willis,Reed,0,77929.0,Willis,Reed,Grambling,USA,6-10,235.0,10.0,19,Center,Inactive,1610612752.0,Knicks,New York,1964.0,1973.0,N,Y,Y,1964,2,8,Y,83.0,9.0,0
735,Bryant Reeves,Bryant,Reeves,0,735.0,Bryant,Reeves,Oklahoma State,USA,7-0,290.0,6.0,50,Center,Inactive,1610612763.0,Grizzlies,Vancouver,1995.0,2000.0,N,Y,Y,1995,1,6,N,52.0,5.0,0
234,Khalid Reeves,Khalid,Reeves,0,234.0,Khalid,Reeves,Arizona,USA,6-3,199.0,6.0,,Guard,Inactive,0.0,,,1994.0,1999.0,N,Y,Y,1994,1,12,N,53.0,5.0,0
77932,Richie Regan,Richie,Regan,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77933,Don Rehfeldt,Don,Rehfeldt,0,77933.0,Don,Rehfeldt,Wisconsin,USA,6-6,210.0,2.0,15,Forward,Inactive,1610610024.0,Bullets,Baltimore,1950.0,1951.0,N,Y,Y,1950,1,2,N,98.0,1.0,0
77937,Billy Reid,Billy,Reid,0,77937.0,Billy,Reid,San Francisco,USA,6-5,190.0,1.0,31,Guard,Inactive,1610612744.0,Warriors,Golden State,1980.0,1980.0,N,Y,Y,1980,9,182,N,68.0,0.0,0
690,Don Reid,Don,Reid,0,690.0,Don,Reid,Georgetown,USA,6-8,250.0,9.0,52,Forward,Inactive,1610612765.0,Pistons,Detroit,1995.0,2002.0,N,Y,Y,1995,2,58,N,51.0,7.0,0
462,J.R. Reid,J.R.,Reid,0,462.0,J.R.,Reid,North Carolina,USA,,,11.0,,Forward,Inactive,0.0,,,1989.0,2000.0,N,Y,Y,1989,1,5,N,57.0,11.0,0
77935,Jim Reid,Jim,Reid,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
1629675,Naz Reid,Naz,Reid,1,1629675.0,Naz,Reid,Louisiana State,USA,6-9,264.0,4.0,11,Center-Forward,Active,1610612750.0,Timberwolves,Minnesota,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,26.0,4.0,0
77936,Robert Reid,Robert,Reid,0,77936.0,Robert,Reid,St. Mary's (TX),USA,6-8,205.0,13.0,50,Forward,Inactive,1610612745.0,Rockets,Houston,1977.0,1990.0,N,Y,Y,1977,2,40,N,70.0,13.0,0
202385,Ryan Reid,Ryan,Reid,0,202385.0,Ryan,Reid,Florida State,USA,6-8,235.0,1.0,,Forward,Inactive,0.0,,,2011.0,2011.0,Y,Y,Y,2010,2,57,N,38.0,0.0,0
2876,Jared Reiner,Jared,Reiner,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77938,Joseph Reiser,Joseph,Reiser,0,77938.0,Joseph,Reiser,New York University,USA,5-11,165.0,3.0,,Guard,Inactive,1610610024.0,Bullets,Baltimore,1947.0,1949.0,N,Y,Y,1947,,,N,110.0,2.0,0
77939,Richard Rellford,Richard,Rellford,0,77939.0,Richard,Rellford,Michigan,USA,6-6,230.0,1.0,42,Forward,Inactive,1610612759.0,Spurs,San Antonio,1987.0,1987.0,N,Y,Y,1986,5,95,N,61.0,0.0,0
720,Terrence Rencher,Terrence,Rencher,0,720.0,Terrence,Rencher,Texas-Austin,USA,6-3,185.0,1.0,,Guard,Inactive,0.0,,,1995.0,1995.0,N,Y,Y,1995,2,32,N,52.0,0.0,0
77941,John Rennicke,John,Rennicke,0,77941.0,John,Rennicke,Drake,USA,6-2,185.0,1.0,,Guard,Inactive,1610612737.0,Hawks,Milwaukee,1951.0,1951.0,N,Y,Y,1951,6,51,N,96.0,0.0,0
77942,Rob Rensberger,Rob,Rensberger,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
981,Efthimios Rentzias,Efthimios,Rentzias,0,981.0,Efthimios,Rentzias,FC Barcelona,Greece,6-11,250.0,2.0,14,Center,Inactive,1610612755.0,76ers,Philadelphia,2002.0,2002.0,N,Y,Y,1996,1,23,N,49.0,0.0,0
704,Shawn Respert,Shawn,Respert,0,704.0,Shawn,Respert,Michigan State,USA,6-1,195.0,4.0,,Guard,Inactive,0.0,,,1995.0,1998.0,N,Y,Y,1995,1,8,N,53.0,3.0,0
77944,Kevin Restani,Kevin,Restani,0,77944.0,Kevin,Restani,San Francisco,USA,6-9,225.0,8.0,24,Forward,Inactive,1610612749.0,Bucks,Milwaukee,1974.0,1981.0,N,Y,Y,1974,3,39,N,73.0,7.0,0
1629244,Cam Reynolds,Cam,Reynolds,0,1629244.0,Cam,Reynolds,Tulane,USA,6-7,225.0,2.0,,Forward,Inactive,0.0,,,2018.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,30.0,2.0,0
77945,George Reynolds,George,Reynolds,0,77945.0,George,Reynolds,Houston,USA,6-4,195.0,1.0,10,Guard,Inactive,1610612765.0,Pistons,Detroit,1969.0,1969.0,N,Y,Y,1969,9,117,N,77.0,0.0,0
77946,Jerry Reynolds,Jerry,Reynolds,0,77946.0,Jerry,Reynolds,Louisiana State,USA,6-8,200.0,8.0,44,Guard,Inactive,1610612749.0,Bucks,Milwaukee,1985.0,1995.0,N,Y,Y,1985,1,22,N,62.0,10.0,0
1631197,Jared Rhoden,Jared,Rhoden,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
77947,Gene Rhodes,Gene,Rhodes,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
1518,Rodrick Rhodes,Rodrick,Rhodes,0,1518.0,Rodrick,Rhodes,Southern California,USA,6-6,225.0,3.0,,Guard,Inactive,0.0,,,1997.0,1999.0,N,Y,Y,1997,1,24,N,52.0,2.0,0
779,Glen Rice,Glen,Rice,0,779.0,Glen,Rice,Michigan,USA,6-8,228.0,15.0,,Forward-Guard,Inactive,0.0,,,1989.0,2003.0,N,Y,Y,1989,1,4,N,58.0,14.0,0
203318,Glen Rice,Glen,Rice,0,203318.0,Glen,Rice,Georgia Tech,USA,6-6,206.0,2.0,,Guard-Forward,Inactive,0.0,,,2013.0,2014.0,Y,Y,Y,2013,2,35,N,34.0,1.0,0
201181,Chris Richard,Chris,Richard,0,201181.0,Chris,Richard,Florida,USA,6-9,256.0,3.0,35,Forward,Inactive,1610612750.0,Timberwolves,Minnesota,2007.0,2009.0,Y,Y,Y,2007,2,41,N,40.0,2.0,0
1630208,Nick Richards,Nick,Richards,1,1630208.0,Nick,Richards,Kentucky,Jamaica,7-0,245.0,3.0,4,Center,Active,1610612766.0,Hornets,Charlotte,2020.0,2023.0,Y,Y,Y,2020,2,42,N,27.0,3.0,0
77950,Clint Richardson,Clint,Richardson,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2202,Jason Richardson,Jason,Richardson,0,2202.0,Jason,Richardson,Michigan State,USA,6-6,225.0,14.0,23,Guard,Inactive,1610612744.0,Warriors,Golden State,2001.0,2014.0,N,Y,Y,2001,1,5,N,44.0,13.0,0
200978,Jeremy Richardson,Jeremy,Richardson,0,200978.0,Jeremy,Richardson,Delta State,USA,6-7,195.0,4.0,32,Guard-Forward,Inactive,1610612737.0,Hawks,Atlanta,2006.0,2008.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,41.0,2.0,0
1626196,Josh Richardson,Josh,Richardson,1,1626196.0,Josh,Richardson,Tennessee,USA,6-6,200.0,8.0,2,Guard,Active,1610612748.0,Heat,Miami,2015.0,2023.0,Y,Y,Y,2015,2,40,N,32.0,8.0,0
1627781,Malachi Richardson,Malachi,Richardson,0,1627781.0,Malachi,Richardson,Syracuse,USA,6-6,205.0,3.0,,Guard,Inactive,0.0,,,2016.0,2018.0,Y,Y,Y,2016,1,22,N,29.0,2.0,0
77952,Micheal Ray Richardson,Micheal Ray,Richardson,0,77952.0,Micheal Ray,Richardson,Montana,USA,6-5,189.0,8.0,20,Guard,Inactive,1610612752.0,Knicks,New York,1978.0,1985.0,N,Y,Y,1978,1,4,N,70.0,7.0,0
2369,Norman Richardson,Norman,Richardson,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
71,Pooh Richardson,Pooh,Richardson,0,71.0,Pooh,Richardson,UCLA,USA,6-1,180.0,10.0,,Guard,Inactive,0.0,,,1989.0,1998.0,N,Y,Y,1989,1,10,N,59.0,9.0,0
2047,Quentin Richardson,Quentin,Richardson,0,2047.0,Quentin,Richardson,DePaul,USA,6-6,228.0,14.0,55,Forward,Inactive,1610612746.0,Clippers,Los Angeles,2000.0,2012.0,N,Y,Y,2000,1,18,N,45.0,12.0,0
782,Mitch Richmond,Mitch,Richmond,0,782.0,Mitch,Richmond,Kansas State,USA,6-5,220.0,14.0,2,Guard,Inactive,1610612758.0,Kings,Sacramento,1988.0,2001.0,N,Y,Y,1988,1,5,N,60.0,13.0,0
77954,John Richter,John,Richter,0,77954.0,John,Richter,North Carolina State,USA,6-9,225.0,1.0,16,Forward,Inactive,1610612738.0,Celtics,Boston,1959.0,1959.0,N,Y,Y,1959,1,6,N,88.0,0.0,0
77955,Dick Ricketts,Dick,Ricketts,0,77955.0,Dick,Ricketts,Duquesne,USA,6-7,215.0,3.0,24,Forward,Inactive,1610612758.0,Royals,Cincinnati,1955.0,1957.0,N,Y,Y,1955,1,1,N,91.0,2.0,0
375,Isaiah Rider,Isaiah,Rider,0,375.0,Isaiah,Rider,UNLV,USA,,,9.0,,Guard,Inactive,0.0,,,1993.0,2001.0,N,Y,Y,1993,1,5,N,54.0,8.0,0
77957,Jackie Ridgle,Jackie,Ridgle,0,77957.0,Jackie,Ridgle,California,USA,6-4,195.0,1.0,23,Guard,Inactive,1610612739.0,Cavaliers,Cleveland,1971.0,1971.0,N,Y,Y,1971,3,41,N,77.0,0.0,0
2557,Luke Ridnour,Luke,Ridnour,0,2557.0,Luke,Ridnour,Oregon,USA,6-2,175.0,12.0,13,Guard,Inactive,1610612760.0,SuperSonics,Seattle,2003.0,2014.0,N,Y,Y,2003,1,14,N,44.0,11.0,0
77958,Mel Riebe,Mel,Riebe,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77959,Jim Riffey,Jim,Riffey,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2541,Antoine Rigaudeau,Antoine,Rigaudeau,0,2541.0,Antoine,Rigaudeau,Virtus Bologna,France,6-7,210.0,2.0,,Guard,Inactive,0.0,,,2002.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,53.0,0.0,0
77960,Tom Riker,Tom,Riker,0,77960.0,Tom,Riker,South Carolina,USA,6-10,225.0,3.0,6,Forward,Inactive,1610612752.0,Knicks,New York,1972.0,1974.0,N,Y,Y,1972,1,8,N,75.0,2.0,0
77963,Bob Riley,Bob,Riley,0,77963.0,Bob,Riley,Mount St. Mary's,USA,6-9,235.0,1.0,12,Forward,Inactive,1610612737.0,Hawks,Atlanta,1970.0,1970.0,N,Y,Y,1970,5,82,N,77.0,0.0,0
35,Eric Riley,Eric,Riley,0,35.0,Eric,Riley,Michigan,USA,7-0,245.0,4.0,44,Center,Inactive,1610612745.0,Rockets,Houston,1993.0,1998.0,N,Y,Y,1993,2,33,N,55.0,5.0,0
77962,Pat Riley,Pat,Riley,0,77962.0,Pat,Riley,Kentucky,USA,6-4,205.0,9.0,12,Guard,Inactive,1610612747.0,Lakers,Los Angeles,1967.0,1975.0,N,Y,Y,1967,1,7,N,80.0,8.0,0
77964,Ron Riley,Ron,Riley,0,77964.0,Ron,Riley,Southern California,USA,6-8,195.0,4.0,31,Forward,Inactive,1610612745.0,Rockets,Houston,1972.0,1975.0,N,Y,Y,1972,3,38,N,74.0,3.0,0
1630203,Grant Riller,Grant,Riller,0,1630203.0,Grant,Riller,College of Charleston,USA,6-2,190.0,2.0,7,Guard,Inactive,1610612766.0,Hornets,Charlotte,2020.0,2020.0,Y,Y,Y,2020,2,56,N,28.0,0.0,0
77965,Rich Rinaldi,Rich,Rinaldi,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77966,Mike Riordan,Mike,Riordan,0,77966.0,Mike,Riordan,Providence,USA,6-4,200.0,9.0,6,Forward,Inactive,1610612764.0,Bullets,Washington,1968.0,1976.0,N,Y,Y,1967,12,128,N,80.0,8.0,0
77967,Arnie Risen,Arnie,Risen,0,77967.0,Arnie,Risen,Ohio State,USA,6-9,200.0,10.0,19,Center,Inactive,1610612758.0,Royals,Rochester,1948.0,1957.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,101.0,9.0,0
77968,Goebel Ritter,Goebel,Ritter,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
77969,Ramon Rivas,Ramon,Rivas,0,77969.0,Ramon,Rivas,Temple,Puerto Rico,6-10,260.0,1.0,45,Forward,Inactive,1610612738.0,Celtics,Boston,1988.0,1988.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,59.0,0.0,0
203085,Austin Rivers,Austin,Rivers,1,203085.0,Austin,Rivers,Duke,USA,6-4,200.0,11.0,25,Guard,Active,1610612750.0,Timberwolves,Minnesota,2012.0,2023.0,N,Y,Y,2012,1,10,N,33.0,11.0,0
77970,David Rivers,David,Rivers,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
