game_id,league_id,lead_changes,times_tied,team_id,team_abbreviation,team_city,pts_paint,pts_2nd_chance,pts_fb,largest_lead,team_turnovers,total_turnovers,team_rebounds,pts_off_to,venue
20600364,0,3,2,1610612755,PHI,Philadelphia,30,9,9,10,0.0,11.0,7.0,11.0,away
20600370,0,9,7,1610612748,MIA,Miami,36,6,7,4,0.0,11.0,8.0,19.0,away
20600372,0,11,10,1610612747,LAL,Los Angeles,38,7,8,17,0.0,12.0,10.0,13.0,away
20600377,0,13,10,1610612765,DET,Detroit,38,11,6,20,1.0,11.0,8.0,12.0,away
20600378,0,2,1,1610612764,WAS,Washington,48,15,20,17,1.0,18.0,9.0,23.0,away
20600383,0,1,1,1610612737,ATL,Atlanta,36,9,12,2,0.0,19.0,6.0,21.0,away
20600386,0,2,0,1610612745,HOU,Houston,46,14,6,21,0.0,13.0,11.0,17.0,away
20600382,0,6,5,1610612741,CHI,Chicago,36,15,5,7,0.0,10.0,10.0,7.0,away
20600379,0,0,3,1610612762,UTA,Utah,32,11,2,0,0.0,19.0,11.0,23.0,away
20600388,0,6,4,1610612742,DAL,Dallas,38,14,12,43,1.0,11.0,8.0,10.0,away
20600391,0,20,11,1610612764,WAS,Washington,48,20,11,15,0.0,11.0,4.0,12.0,away
20600384,0,3,7,1610612755,PHI,Philadelphia,46,6,14,15,1.0,10.0,12.0,10.0,away
20600389,0,8,10,1610612743,DEN,Denver,48,16,19,4,0.0,13.0,15.0,22.0,away
20600381,0,10,7,1610612747,LAL,Los Angeles,32,15,12,13,1.0,19.0,9.0,29.0,away
20600387,0,7,11,1610612750,MIN,Minnesota,40,11,11,5,1.0,17.0,12.0,12.0,away
20600400,0,1,1,1610612751,NJN,New Jersey,30,15,12,2,0.0,12.0,7.0,7.0,away
20600401,0,7,9,1610612745,HOU,Houston,28,17,5,11,0.0,15.0,5.0,15.0,away
20600395,0,6,1,1610612737,ATL,Atlanta,42,27,9,2,2.0,16.0,17.0,23.0,away
20600392,0,5,6,1610612750,MIN,Minnesota,38,16,2,7,1.0,13.0,7.0,17.0,away
20600402,0,0,0,1610612761,TOR,Toronto,48,6,14,0,2.0,14.0,7.0,16.0,away
20600394,0,7,6,1610612744,GSW,Golden State,38,13,20,5,0.0,15.0,7.0,19.0,away
20600399,0,3,6,1610612741,CHI,Chicago,40,8,19,39,0.0,11.0,9.0,7.0,away
20600398,0,3,3,1610612740,NOK,New Orleans/Oklahoma City,32,13,10,3,1.0,17.0,5.0,25.0,away
20600396,0,6,10,1610612753,ORL,Orlando,38,10,16,9,3.0,19.0,7.0,15.0,away
20600403,0,0,0,1610612747,LAL,Los Angeles,42,16,10,0,0.0,15.0,11.0,14.0,away
20600405,0,9,11,1610612745,HOU,Houston,20,11,5,7,0.0,21.0,4.0,18.0,away
20600407,0,7,13,1610612759,SAS,San Antonio,40,15,18,13,1.0,12.0,6.0,16.0,away
20600414,0,0,1,1610612744,GSW,Golden State,46,14,19,29,0.0,19.0,7.0,16.0,away
20600410,0,7,3,1610612743,DEN,Denver,52,21,32,16,1.0,15.0,14.0,19.0,away
20600408,0,1,3,1610612741,CHI,Chicago,42,8,22,4,0.0,13.0,6.0,17.0,away
20600404,0,1,0,1610612764,WAS,Washington,42,13,20,34,0.0,14.0,11.0,17.0,away
20600412,0,1,2,1610612756,PHX,Phoenix,46,8,31,28,0.0,17.0,3.0,17.0,away
20600413,0,10,16,1610612740,NOK,New Orleans/Oklahoma City,48,18,9,10,1.0,14.0,17.0,13.0,away
20600425,0,2,0,1610612746,LAC,Los Angeles,42,14,7,27,2.0,12.0,5.0,9.0,away
20600420,0,24,21,1610612765,DET,Detroit,60,27,4,5,0.0,10.0,10.0,12.0,away
20600423,0,5,4,1610612758,SAC,Sacramento,34,8,17,25,2.0,8.0,10.0,2.0,away
20600415,0,12,13,1610612750,MIN,Minnesota,36,6,19,8,1.0,12.0,9.0,8.0,away
20600421,0,7,4,1610612749,MIL,Milwaukee,60,18,16,25,0.0,12.0,7.0,17.0,away
20600419,0,0,1,1610612751,NJN,New Jersey,20,4,20,0,1.0,15.0,3.0,22.0,away
20600417,0,1,0,1610612737,ATL,Atlanta,38,12,10,2,1.0,23.0,9.0,26.0,away
20600418,0,5,7,1610612747,LAL,Los Angeles,42,6,13,16,0.0,15.0,13.0,16.0,away
20600416,0,8,11,1610612764,WAS,Washington,44,6,9,16,1.0,18.0,15.0,24.0,away
20600424,0,0,0,1610612757,POR,Portland,34,28,4,22,0.0,12.0,8.0,13.0,away
20600422,0,14,12,1610612748,MIA,Miami,36,14,7,3,0.0,15.0,10.0,16.0,away
20600426,0,7,9,1610612756,PHX,Phoenix,36,3,9,9,1.0,22.0,9.0,22.0,away
20600428,0,5,2,1610612743,DEN,Denver,54,19,17,20,0.0,22.0,12.0,21.0,away
20600427,0,5,2,1610612759,SAS,San Antonio,52,15,11,31,0.0,13.0,5.0,10.0,away
20600431,0,23,19,1610612747,LAL,Los Angeles,50,13,12,14,0.0,17.0,7.0,23.0,away
20600439,0,5,2,1610612757,POR,Portland,36,14,5,12,2.0,17.0,7.0,21.0,away
20600433,0,0,1,1610612739,CLE,Cleveland,52,18,14,21,1.0,18.0,12.0,20.0,away
20600435,0,6,8,1610612740,NOK,New Orleans/Oklahoma City,46,4,12,10,0.0,17.0,8.0,27.0,away
20600436,0,2,0,1610612750,MIN,Minnesota,50,13,10,28,0.0,20.0,6.0,19.0,away
20600429,0,2,3,1610612761,TOR,Toronto,40,15,12,8,1.0,19.0,6.0,25.0,away
20600430,0,7,5,1610612764,WAS,Washington,38,8,14,9,0.0,16.0,9.0,29.0,away
20600434,0,5,5,1610612754,IND,Indiana,34,14,9,14,0.0,12.0,4.0,12.0,away
20600438,0,1,2,1610612756,PHX,Phoenix,40,20,15,24,1.0,11.0,6.0,7.0,away
20600440,0,10,3,1610612758,SAC,Sacramento,40,9,0,7,1.0,12.0,8.0,17.0,away
20600437,0,1,1,1610612737,ATL,Atlanta,26,11,2,4,1.0,15.0,14.0,22.0,away
20600441,0,1,0,1610612744,GSW,Golden State,54,15,32,14,1.0,14.0,10.0,12.0,away
20600443,0,9,11,1610612754,IND,Indiana,50,13,16,4,0.0,9.0,11.0,9.0,away
20600446,0,5,1,1610612739,CLE,Cleveland,42,19,5,7,0.0,19.0,4.0,21.0,away
20600449,0,7,0,1610612762,UTA,Utah,50,18,13,24,1.0,14.0,8.0,22.0,away
20600442,0,1,6,1610612753,ORL,Orlando,50,13,15,29,2.0,10.0,8.0,6.0,away
20600445,0,5,2,1610612761,TOR,Toronto,28,9,21,2,0.0,18.0,7.0,24.0,away
20600448,0,3,2,1610612742,DAL,Dallas,26,6,4,26,0.0,9.0,8.0,11.0,away
20600447,0,5,14,1610612764,WAS,Washington,48,23,4,10,0.0,10.0,8.0,12.0,away
20600444,0,6,1,1610612750,MIN,Minnesota,38,7,8,1,1.0,16.0,9.0,16.0,away
20600450,0,3,0,1610612758,SAC,Sacramento,36,13,13,38,1.0,16.0,14.0,9.0,away
20600457,0,0,1,1610612738,BOS,Boston,58,25,12,0,1.0,18.0,9.0,14.0,away
20600451,0,7,9,1610612759,SAS,San Antonio,54,13,23,16,1.0,18.0,9.0,9.0,away
20600455,0,2,8,1610612743,DEN,Denver,38,6,23,10,1.0,17.0,13.0,15.0,away
20600454,0,17,11,1610612745,HOU,Houston,32,21,14,12,0.0,10.0,8.0,15.0,away
20600453,0,5,1,1610612765,DET,Detroit,50,17,14,6,0.0,14.0,4.0,15.0,away
20600452,0,0,0,1610612752,NYK,New York,34,13,4,0,1.0,14.0,12.0,15.0,away
20600456,0,5,3,1610612747,LAL,Los Angeles,42,14,9,19,1.0,12.0,8.0,15.0,away
20600459,0,8,8,1610612738,BOS,Boston,50,14,18,9,0.0,16.0,8.0,12.0,away
20600461,0,6,8,1610612739,CLE,Cleveland,22,16,9,9,0.0,14.0,11.0,14.0,away
20600465,0,5,6,1610612755,PHI,Philadelphia,58,17,15,18,1.0,13.0,10.0,16.0,away
20600466,0,0,2,1610612758,SAC,Sacramento,46,7,17,14,1.0,12.0,5.0,10.0,away
20600464,0,6,6,1610612742,DAL,Dallas,32,34,18,25,2.0,9.0,9.0,11.0,away
20600470,0,2,4,1610612748,MIA,Miami,34,20,10,2,3.0,14.0,9.0,21.0,away
20600472,0,7,5,1610612759,SAS,San Antonio,48,12,6,4,1.0,5.0,6.0,4.0,away
20600471,0,18,10,1610612744,GSW,Golden State,48,16,36,8,0.0,12.0,6.0,18.0,away
20600473,0,8,4,1610612760,SEA,Seattle,40,10,13,3,1.0,9.0,11.0,12.0,away
20600469,0,7,3,1610612739,CLE,Cleveland,34,18,11,11,0.0,14.0,8.0,14.0,away
20600467,0,6,6,1610612756,PHX,Phoenix,30,9,18,17,3.0,21.0,9.0,25.0,away
20600468,0,25,9,1610612764,WAS,Washington,24,17,11,8,0.0,17.0,8.0,24.0,away
20600474,0,9,9,1610612762,UTA,Utah,38,16,14,15,0.0,13.0,10.0,16.0,away
20600478,0,4,3,1610612747,LAL,Los Angeles,50,23,6,21,0.0,19.0,11.0,22.0,away
20600476,0,7,0,1610612765,DET,Detroit,36,9,13,26,0.0,13.0,6.0,7.0,away
20600477,0,9,6,1610612754,IND,Indiana,34,12,14,9,0.0,18.0,6.0,32.0,away
20600486,0,8,14,1610612749,MIL,Milwaukee,42,17,4,8,1.0,11.0,13.0,8.0,away
20600483,0,1,3,1610612763,MEM,Memphis,52,11,13,8,0.0,19.0,7.0,31.0,away
20600479,0,0,1,1610612737,ATL,Atlanta,28,6,8,0,1.0,13.0,6.0,14.0,away
20600490,0,0,0,1610612760,SEA,Seattle,44,21,11,0,3.0,10.0,6.0,12.0,away
20600481,0,0,1,1610612753,ORL,Orlando,40,17,19,35,0.0,20.0,16.0,12.0,away
20600488,0,2,0,1610612756,PHX,Phoenix,38,7,16,28,0.0,6.0,4.0,5.0,away
20600485,0,18,14,1610612750,MIN,Minnesota,32,22,10,9,1.0,17.0,13.0,17.0,away
20600480,0,14,5,1610612764,WAS,Washington,52,7,39,19,0.0,11.0,6.0,8.0,away
20600484,0,10,5,1610612759,SAS,San Antonio,42,13,9,12,0.0,10.0,12.0,13.0,away
20600487,0,0,0,1610612745,HOU,Houston,24,18,9,20,1.0,8.0,8.0,2.0,away
20600482,0,7,8,1610612741,CHI,Chicago,38,8,8,18,1.0,20.0,14.0,19.0,away
20600495,0,0,0,1610612762,UTA,Utah,50,14,17,19,1.0,19.0,6.0,12.0,away
20600492,0,4,5,1610612739,CLE,Cleveland,40,13,15,16,0.0,11.0,9.0,19.0,away
20600491,0,2,6,1610612737,ATL,Atlanta,32,7,0,12,3.0,13.0,7.0,13.0,away
20600494,0,4,0,1610612741,CHI,Chicago,28,12,11,23,1.0,16.0,11.0,13.0,away
20600497,0,10,15,1610612760,SEA,Seattle,42,12,25,9,1.0,21.0,4.0,22.0,away
20600496,0,13,17,1610612757,POR,Portland,32,16,11,6,0.0,17.0,14.0,16.0,away
20600493,0,4,8,1610612754,IND,Indiana,36,18,2,9,0.0,16.0,8.0,18.0,away
20600500,0,4,0,1610612763,MEM,Memphis,38,2,18,2,0.0,14.0,8.0,21.0,away
20600501,0,0,1,1610612738,BOS,Boston,28,6,12,0,0.0,17.0,9.0,16.0,away
20600502,0,11,6,1610612744,GSW,Golden State,42,11,29,6,0.0,25.0,8.0,30.0,away
20600499,0,20,14,1610612745,HOU,Houston,40,18,6,5,1.0,12.0,11.0,13.0,away
20600498,0,6,1,1610612764,WAS,Washington,28,11,20,4,0.0,11.0,8.0,10.0,away
20600503,0,8,4,1610612757,POR,Portland,32,14,2,16,3.0,14.0,10.0,11.0,away
20600505,0,3,4,1610612746,LAC,Los Angeles,32,20,19,13,2.0,15.0,8.0,13.0,away
20600506,0,7,7,1610612741,CHI,Chicago,22,8,8,12,0.0,12.0,6.0,6.0,away
20600507,0,1,2,1610612743,DEN,Denver,40,16,23,14,0.0,16.0,13.0,14.0,away
20600514,0,4,2,1610612760,SEA,Seattle,54,19,16,10,2.0,12.0,5.0,10.0,away
20600511,0,7,3,1610612747,LAL,Los Angeles,38,16,10,10,1.0,18.0,7.0,22.0,away
20600513,0,12,6,1610612762,UTA,Utah,42,4,10,9,1.0,22.0,11.0,35.0,away
20600512,0,7,8,1610612759,SAS,San Antonio,28,17,16,19,1.0,15.0,5.0,12.0,away
20600515,0,3,5,1610612739,CLE,Cleveland,48,10,16,16,0.0,10.0,8.0,8.0,away
20600509,0,5,2,1610612737,ATL,Atlanta,24,16,6,5,0.0,15.0,7.0,23.0,away
20600510,0,8,3,1610612761,TOR,Toronto,22,6,6,6,0.0,17.0,5.0,21.0,away
20600508,0,2,6,1610612755,PHI,Philadelphia,46,21,15,2,0.0,13.0,8.0,12.0,away
20600523,0,5,4,1610612747,LAL,Los Angeles,32,4,4,6,0.0,12.0,6.0,14.0,away
20600519,0,0,1,1610612755,PHI,Philadelphia,44,12,4,0,0.0,12.0,6.0,12.0,away
20600524,0,1,3,1610612742,DAL,Dallas,26,12,13,26,0.0,14.0,0.0,11.0,away
20600525,0,9,6,1610612743,DEN,Denver,40,4,17,8,0.0,17.0,5.0,19.0,away
20600520,0,6,2,1610612765,DET,Detroit,28,16,17,9,0.0,10.0,7.0,12.0,away
20600517,0,13,3,1610612737,ATL,Atlanta,32,10,17,5,0.0,10.0,8.0,3.0,away
20600518,0,14,9,1610612754,IND,Indiana,30,18,9,18,1.0,16.0,5.0,18.0,away
20600526,0,13,11,1610612760,SEA,Seattle,62,16,10,10,1.0,12.0,9.0,13.0,away
20600521,0,3,6,1610612749,MIL,Milwaukee,42,11,4,10,0.0,16.0,6.0,14.0,away
20600516,0,1,4,1610612741,CHI,Chicago,24,10,17,9,1.0,20.0,8.0,32.0,away
20600528,0,2,3,1610612751,NJN,New Jersey,32,19,9,7,1.0,13.0,9.0,11.0,away
20600529,0,3,5,1610612756,PHX,Phoenix,48,11,34,32,0.0,13.0,6.0,8.0,away
20600538,0,13,7,1610612743,DEN,Denver,22,15,11,6,0.0,13.0,12.0,17.0,away
20600537,0,6,4,1610612758,SAC,Sacramento,38,5,2,11,0.0,21.0,11.0,22.0,away
20600539,0,17,15,1610612753,ORL,Orlando,50,9,6,6,0.0,12.0,10.0,10.0,away
20600540,0,12,5,1610612748,MIA,Miami,42,14,15,28,0.0,19.0,5.0,22.0,away
20600530,0,7,7,1610612755,PHI,Philadelphia,48,12,23,16,1.0,11.0,7.0,16.0,away
20600533,0,5,7,1610612766,CHA,Charlotte,48,6,6,16,0.0,10.0,9.0,11.0,away
20600532,0,8,5,1610612761,TOR,Toronto,30,7,10,17,0.0,13.0,7.0,17.0,away
20600531,0,15,12,1610612742,DAL,Dallas,28,17,16,3,2.0,11.0,12.0,17.0,away
20600536,0,5,8,1610612764,WAS,Washington,30,15,23,10,2.0,18.0,5.0,18.0,away
20600534,0,2,2,1610612765,DET,Detroit,36,18,13,1,0.0,10.0,7.0,11.0,away
20600541,0,8,6,1610612762,UTA,Utah,56,18,13,14,1.0,17.0,7.0,21.0,away
20600550,0,23,11,1610612745,HOU,Houston,22,13,3,7,2.0,11.0,9.0,14.0,away
20600544,0,0,0,1610612759,SAS,San Antonio,50,13,15,21,1.0,23.0,11.0,23.0,away
20600548,0,0,0,1610612762,UTA,Utah,50,18,10,0,1.0,20.0,13.0,25.0,away
20600549,0,7,12,1610612756,PHX,Phoenix,36,8,20,18,1.0,17.0,3.0,20.0,away
20600551,0,5,6,1610612739,CLE,Cleveland,50,13,5,20,2.0,10.0,12.0,14.0,away
20600542,0,5,6,1610612766,CHA,Charlotte,22,16,6,17,0.0,14.0,8.0,16.0,away
20600545,0,5,6,1610612750,MIN,Minnesota,30,9,5,11,0.0,21.0,6.0,26.0,away
20600546,0,0,2,1610612763,MEM,Memphis,26,7,10,0,1.0,26.0,13.0,33.0,away
20600543,0,10,5,1610612738,BOS,Boston,30,13,2,5,1.0,16.0,12.0,10.0,away
20600553,0,4,3,1610612757,POR,Portland,34,19,13,8,1.0,18.0,10.0,32.0,away
20600559,0,3,6,1610612741,CHI,Chicago,38,20,7,17,0.0,13.0,4.0,16.0,away
20600562,0,14,11,1610612746,LAC,Los Angeles,30,17,16,6,0.0,19.0,6.0,19.0,away
20600561,0,14,8,1610612765,DET,Detroit,32,12,14,5,0.0,13.0,7.0,19.0,away
20600564,0,23,12,1610612748,MIA,Miami,42,11,18,3,1.0,12.0,8.0,17.0,away
20600555,0,11,14,1610612764,WAS,Washington,36,16,14,7,1.0,14.0,3.0,17.0,away
20600560,0,1,0,1610612754,IND,Indiana,32,19,16,6,0.0,15.0,15.0,18.0,away
20600563,0,14,8,1610612763,MEM,Memphis,52,5,22,5,0.0,20.0,6.0,23.0,away
20600558,0,3,1,1610612738,BOS,Boston,44,11,10,3,0.0,20.0,7.0,32.0,away
20600557,0,5,3,1610612761,TOR,Toronto,40,10,15,25,0.0,16.0,3.0,17.0,away
20600556,0,11,10,1610612749,MIL,Milwaukee,42,14,14,12,0.0,11.0,9.0,14.0,away
20600566,0,15,8,1610612742,DAL,Dallas,20,17,8,15,1.0,13.0,9.0,18.0,away
20600565,0,3,6,1610612753,ORL,Orlando,34,13,4,7,1.0,17.0,11.0,18.0,away
20600567,0,10,13,1610612739,CLE,Cleveland,40,15,12,8,1.0,12.0,13.0,12.0,away
20600573,0,1,1,1610612763,MEM,Memphis,58,9,17,25,1.0,18.0,10.0,20.0,away
20600578,0,3,2,1610612744,GSW,Golden State,46,19,11,8,0.0,14.0,16.0,16.0,away
20600576,0,13,11,1610612747,LAL,Los Angeles,42,9,10,10,0.0,17.0,6.0,23.0,away
20600570,0,3,7,1610612766,CHA,Charlotte,38,20,4,5,0.0,14.0,10.0,17.0,away
20600572,0,14,4,1610612749,MIL,Milwaukee,34,16,20,8,0.0,26.0,7.0,33.0,away
20600577,0,0,1,1610612739,CLE,Cleveland,34,14,5,0,0.0,16.0,16.0,23.0,away
20600574,0,3,1,1610612750,MIN,Minnesota,42,14,8,5,0.0,11.0,6.0,10.0,away
20600568,0,14,7,1610612761,TOR,Toronto,40,17,3,16,1.0,15.0,8.0,8.0,away
20600575,0,8,8,1610612756,PHX,Phoenix,30,5,16,11,0.0,18.0,5.0,17.0,away
20600579,0,2,2,1610612748,MIA,Miami,42,8,21,16,1.0,12.0,7.0,10.0,away
20600580,0,5,6,1610612747,LAL,Los Angeles,44,11,16,5,0.0,16.0,5.0,24.0,away
20600587,0,1,2,1610612759,SAS,San Antonio,36,18,19,22,0.0,16.0,11.0,17.0,away
20600591,0,1,1,1610612760,SEA,Seattle,44,18,9,31,1.0,18.0,8.0,14.0,away
20600584,0,12,14,1610612758,SAC,Sacramento,44,12,7,7,1.0,9.0,9.0,12.0,away
20600581,0,8,10,1610612762,UTA,Utah,48,10,10,12,1.0,16.0,8.0,13.0,away
20600590,0,2,2,1610612743,DEN,Denver,56,10,14,25,0.0,14.0,6.0,13.0,away
20600586,0,0,2,1610612766,CHA,Charlotte,54,22,8,26,1.0,13.0,13.0,14.0,away
20600583,0,23,12,1610612764,WAS,Washington,42,10,26,23,1.0,8.0,6.0,10.0,away
20600589,0,7,5,1610612757,POR,Portland,44,18,0,5,0.0,14.0,8.0,13.0,away
20600588,0,16,21,1610612765,DET,Detroit,38,9,7,7,0.0,13.0,11.0,8.0,away
20600582,0,8,6,1610612755,PHI,Philadelphia,40,3,17,17,0.0,17.0,10.0,18.0,away
20600599,0,5,5,1610612741,CHI,Chicago,36,2,21,4,1.0,18.0,11.0,18.0,away
20600597,0,12,7,1610612753,ORL,Orlando,16,6,9,15,3.0,21.0,7.0,27.0,away
20600595,0,4,6,1610612764,WAS,Washington,46,18,15,21,0.0,12.0,12.0,14.0,away
20600594,0,1,4,1610612752,NYK,New York,38,7,0,15,0.0,20.0,11.0,28.0,away
20600592,0,7,7,1610612763,MEM,Memphis,38,2,14,4,0.0,21.0,6.0,28.0,away
20600596,0,0,0,1610612758,SAC,Sacramento,28,7,13,0,1.0,14.0,11.0,15.0,away
20600601,0,8,6,1610612744,GSW,Golden State,38,17,19,19,0.0,19.0,12.0,25.0,away
20600600,0,3,4,1610612745,HOU,Houston,34,18,14,13,1.0,17.0,10.0,16.0,away
20600593,0,3,1,1610612737,ATL,Atlanta,42,10,10,2,1.0,17.0,3.0,19.0,away
20600604,0,4,3,1610612756,PHX,Phoenix,60,12,28,36,0.0,8.0,6.0,7.0,away
20600605,0,1,1,1610612749,MIL,Milwaukee,42,9,11,2,0.0,9.0,8.0,12.0,away
20600603,0,0,1,1610612755,PHI,Philadelphia,40,17,15,0,0.0,9.0,7.0,10.0,away
20600602,0,0,1,1610612742,DAL,Dallas,32,19,17,14,1.0,12.0,6.0,10.0,away
20600608,0,10,4,1610612741,CHI,Chicago,28,9,13,2,1.0,22.0,6.0,21.0,away
20600612,0,7,2,1610612750,MIN,Minnesota,32,9,10,6,1.0,16.0,10.0,19.0,away
20600611,0,0,1,1610612763,MEM,Memphis,54,19,19,0,0.0,20.0,9.0,32.0,away
20600614,0,18,10,1610612747,LAL,Los Angeles,34,16,11,7,1.0,24.0,13.0,28.0,away
20600606,0,2,3,1610612766,CHA,Charlotte,44,11,21,4,1.0,16.0,9.0,26.0,away
20600615,0,6,3,1610612740,NOK,New Orleans/Oklahoma City,46,19,26,2,0.0,15.0,8.0,17.0,away
20600619,0,7,7,1610612743,DEN,Denver,50,18,6,9,0.0,14.0,9.0,22.0,away
20600616,0,1,3,1610612764,WAS,Washington,44,12,14,2,0.0,10.0,6.0,10.0,away
20600620,0,1,2,1610612749,MIL,Milwaukee,52,8,6,2,0.0,10.0,9.0,16.0,away
20600618,0,2,3,1610612741,CHI,Chicago,40,14,11,18,2.0,18.0,14.0,17.0,away
20600617,0,0,0,1610612742,DAL,Dallas,42,7,20,25,1.0,8.0,5.0,8.0,away
20600623,0,23,14,1610612739,CLE,Cleveland,46,34,2,8,1.0,14.0,21.0,12.0,away
20600626,0,7,4,1610612752,NYK,New York,60,28,2,10,2.0,23.0,12.0,26.0,away
20600625,0,1,1,1610612738,BOS,Boston,34,18,9,18,1.0,14.0,12.0,9.0,away
20600624,0,6,7,1610612754,IND,Indiana,36,19,15,6,2.0,20.0,11.0,23.0,away
20600629,0,0,0,1610612749,MIL,Milwaukee,36,14,18,0,1.0,14.0,10.0,16.0,away
20600627,0,7,7,1610612759,SAS,San Antonio,42,18,6,10,0.0,11.0,9.0,8.0,away
20600621,0,1,3,1610612761,TOR,Toronto,32,9,10,5,1.0,7.0,10.0,12.0,away
20600622,0,16,10,1610612766,CHA,Charlotte,42,25,7,7,1.0,18.0,12.0,22.0,away
20600628,0,21,13,1610612763,MEM,Memphis,40,9,13,4,1.0,12.0,7.0,6.0,away
20600632,0,0,1,1610612741,CHI,Chicago,30,22,15,17,0.0,15.0,11.0,11.0,away
20600636,0,5,7,1610612737,ATL,Atlanta,26,12,7,5,0.0,16.0,3.0,18.0,away
20600634,0,2,3,1610612761,TOR,Toronto,20,7,7,14,2.0,10.0,9.0,16.0,away
20600644,0,4,7,1610612766,CHA,Charlotte,58,15,10,11,1.0,15.0,6.0,18.0,away
20600639,0,10,8,1610612758,SAC,Sacramento,24,11,4,5,0.0,12.0,7.0,10.0,away
20600635,0,7,2,1610612755,PHI,Philadelphia,34,16,18,17,0.0,19.0,10.0,31.0,away
20600637,0,12,7,1610612752,NYK,New York,48,17,4,25,2.0,16.0,5.0,13.0,away
20600641,0,4,5,1610612749,MIL,Milwaukee,52,23,0,2,1.0,14.0,14.0,16.0,away
20600642,0,10,6,1610612745,HOU,Houston,34,13,2,35,0.0,14.0,16.0,16.0,away
20600654,0,0,0,1610612766,CHA,Charlotte,54,28,5,0,0.0,22.0,10.0,29.0,away
20600651,0,10,6,1610612758,SAC,Sacramento,34,5,9,5,1.0,13.0,4.0,16.0,away
20600646,0,2,1,1610612737,ATL,Atlanta,34,10,12,2,1.0,14.0,5.0,11.0,away
20600649,0,0,0,1610612762,UTA,Utah,36,15,11,0,1.0,13.0,6.0,10.0,away
20600647,0,7,6,1610612754,IND,Indiana,40,13,10,18,0.0,13.0,3.0,6.0,away
20600653,0,7,3,1610612750,MIN,Minnesota,38,15,2,14,2.0,16.0,7.0,19.0,away
20600648,0,7,14,1610612757,POR,Portland,72,23,20,7,1.0,15.0,9.0,20.0,away
20600650,0,0,4,1610612748,MIA,Miami,40,14,12,0,3.0,10.0,11.0,12.0,away
20600652,0,3,1,1610612743,DEN,Denver,44,4,10,14,0.0,14.0,9.0,16.0,away
20600655,0,9,4,1610612756,PHX,Phoenix,42,5,10,16,0.0,8.0,13.0,10.0,away
20600656,0,5,1,1610612752,NYK,New York,66,18,10,6,0.0,13.0,8.0,13.0,away
20600662,0,6,11,1610612758,SAC,Sacramento,50,16,20,13,0.0,9.0,11.0,12.0,away
20600665,0,4,5,1610612755,PHI,Philadelphia,32,11,13,4,0.0,14.0,7.0,26.0,away
20600666,0,14,21,1610612766,CHA,Charlotte,42,20,8,9,1.0,17.0,12.0,17.0,away
20600664,0,13,10,1610612756,PHX,Phoenix,30,15,11,9,1.0,14.0,6.0,17.0,away
20600661,0,0,0,1610612737,ATL,Atlanta,16,10,3,20,4.0,23.0,11.0,31.0,away
20600671,0,7,4,1610612747,LAL,Los Angeles,44,14,4,3,0.0,11.0,9.0,12.0,away
20600668,0,2,0,1610612764,WAS,Washington,36,10,10,19,2.0,14.0,8.0,17.0,away
20600673,0,20,10,1610612742,DAL,Dallas,44,5,24,20,0.0,9.0,5.0,8.0,away
20600670,0,3,4,1610612754,IND,Indiana,40,5,18,20,0.0,18.0,12.0,21.0,away
20600669,0,4,3,1610612739,CLE,Cleveland,36,25,19,27,2.0,17.0,11.0,17.0,away
20600675,0,29,10,1610612752,NYK,New York,40,12,7,6,1.0,15.0,8.0,13.0,away
20600676,0,10,6,1610612737,ATL,Atlanta,40,26,14,26,0.0,19.0,7.0,19.0,away
20600686,0,9,6,1610612741,CHI,Chicago,50,17,10,2,1.0,18.0,11.0,23.0,away
20600682,0,10,8,1610612760,SEA,Seattle,38,8,12,5,2.0,14.0,7.0,17.0,away
20600684,0,8,8,1610612762,UTA,Utah,36,29,0,12,0.0,13.0,9.0,20.0,away
20600678,0,4,5,1610612738,BOS,Boston,32,6,18,2,0.0,8.0,6.0,14.0,away
20600677,0,0,1,1610612753,ORL,Orlando,40,15,20,29,0.0,15.0,10.0,11.0,away
20600679,0,4,6,1610612751,NJN,New Jersey,32,15,6,5,1.0,11.0,9.0,12.0,away
20600674,0,3,0,1610612764,WAS,Washington,30,6,9,4,1.0,13.0,6.0,26.0,away
20600681,0,5,10,1610612755,PHI,Philadelphia,34,14,11,20,1.0,10.0,4.0,12.0,away
20600685,0,6,14,1610612757,POR,Portland,32,15,5,9,1.0,19.0,11.0,27.0,away
20600680,0,5,3,1610612763,MEM,Memphis,24,6,20,4,0.0,14.0,13.0,13.0,away
20600688,0,9,2,1610612756,PHX,Phoenix,42,14,18,16,0.0,16.0,5.0,12.0,away
20600687,0,6,4,1610612739,CLE,Cleveland,26,12,18,12,1.0,15.0,9.0,14.0,away
20600697,0,14,9,1610612743,DEN,Denver,60,14,31,8,0.0,14.0,16.0,18.0,away
20600695,0,17,12,1610612749,MIL,Milwaukee,44,11,13,6,0.0,18.0,8.0,20.0,away
20600692,0,8,8,1610612746,LAC,Los Angeles,40,7,13,12,0.0,9.0,3.0,4.0,away
20600696,0,6,1,1610612750,MIN,Minnesota,24,17,5,1,0.0,12.0,8.0,17.0,away
20600698,0,10,13,1610612741,CHI,Chicago,40,8,14,10,1.0,17.0,8.0,26.0,away
20600690,0,0,0,1610612751,NJN,New Jersey,32,4,10,0,0.0,9.0,13.0,5.0,away
